"name","pval","adj_pval","f_statistic","df1","df2","lfc"
"PJA1",0.604826458994602,0.971231252067271,0.267850754669916,1,2322.0801524611,0.331005281414513
"MR1",0.6048764832915,0.971231252067271,0.267776553504503,1,2322.0801524611,0.0817587292855079
"ALKBH2",0.604890962959176,0.971231252067271,0.267755078209116,1,2322.0801524611,-0.556919340748484
"SCART1",0.604982313420299,0.971231252067271,0.267619618354918,1,2322.0801524611,-0.358236905387249
"CTDSPL",0.605079574523238,0.971231252067271,0.2674754416058,1,2322.0801524611,0.145762865384518
"MOSPD2",0.605280362549302,0.971231252067271,0.267177955586758,1,2322.0801524611,-0.0986814386406374
"HDAC5",0.605377291339457,0.971231252067271,0.267034421692916,1,2322.0801524611,0.128389477994878
"ZNF684",0.605422167243854,0.971231252067271,0.266967985196371,1,2322.0801524611,-0.223742291111961
"HIVEP1",0.60543578362232,0.971231252067271,0.266947828910764,1,2322.0801524611,0.0805209044742533
"ALKBH8",0.605467063475679,0.971231252067271,0.266901529085717,1,2322.0801524611,0.21481102762139
"AKT1",0.605476877907533,0.971231252067271,0.266887003004874,1,2322.0801524611,-0.11964458703475
"ACBD3",0.605537556244517,0.971231252067271,0.266797205723795,1,2322.0801524611,-0.0790941404979558
"MRPL34",0.605560262857128,0.971231252067271,0.266763607350219,1,2322.0801524611,0.0789127305399834
"SMG8",0.605831117142594,0.971231252067271,0.266363038054957,1,2322.0801524611,0.233219450873225
"ZNF524",0.60586302954493,0.971231252067271,0.26631586756287,1,2322.0801524611,-0.142141519666795
"RAPGEFL1",0.605959852669893,0.971231252067271,0.266172783334843,1,2322.0801524611,-0.513497746373726
"EDEM3",0.606011185393125,0.971231252067271,0.266096944106455,1,2322.0801524611,0.0686148936165449
"WBP4",0.606050504345436,0.971231252067271,0.266038863338151,1,2322.0801524611,-0.117810345471345
"DCAF12",0.606164308507184,0.971231252067271,0.265870800500696,1,2322.0801524611,0.114174757348218
"GPCPD1",0.606181011046835,0.971231252067271,0.265846140309341,1,2322.0801524611,0.0631213812543456
"CCDC13",0.606195725863157,0.971231252067271,0.2658244160592,1,2322.0801524611,-0.378189988566178
"RSPO4",0.606284008848333,0.971231252067271,0.265694102880577,1,2322.0801524611,0.475569817765592
"TAF11",0.606330185814693,0.971231252067271,0.265625957867095,1,2322.0801524611,0.112829955317607
"ZNF804A",0.606487976052187,0.971231252067271,0.265393184600289,1,2322.0801524611,0.0922181455262203
"TMEFF1",0.606507990006599,0.971231252067271,0.265363669101923,1,2322.0801524611,0.409963159482008
"ZNF124",0.606555462837012,0.971231252067271,0.265293667043324,1,2322.0801524611,-0.0819660863228188
"SRBD1",0.606606237882127,0.971231252067271,0.265218808566681,1,2322.0801524611,-0.086025769021887
"MBD4",0.606719438284766,0.971231252067271,0.265051963478077,1,2322.0801524611,-0.0725529211577219
"DMAC2",0.607177785476029,0.971231252067271,0.264377088149078,1,2322.0801524611,-0.17802701647476
"POFUT2",0.607256082337193,0.971231252067271,0.264261911790933,1,2322.0801524611,-0.251426709655302
"FAM120C",0.607308649667189,0.971231252067271,0.26418460192435,1,2322.0801524611,-0.166085192899748
"PLET1",0.607385177821881,0.971231252067271,0.264072078845206,1,2322.0801524611,0.610449511775901
"SCP2",0.607477485066731,0.971231252067271,0.263936395312121,1,2322.0801524611,0.0642217321259059
"SLC12A9",0.607503933358476,0.971231252067271,0.263897526771866,1,2322.0801524611,-0.181132505043232
"NRN1L",0.607548098858884,0.971231252067271,0.263832628998599,1,2322.0801524611,0.854379985738321
"KHSRP",0.607576929184381,0.971231252067271,0.263790270515421,1,2322.0801524611,-0.0940806290618907
"RHEBL1",0.607697177610809,0.971231252067271,0.26361364382876,1,2322.0801524611,-0.704921110618413
"XPO7",0.607707412967794,0.971231252067271,0.263598613095036,1,2322.0801524611,-0.0996653031361544
"ATAD5",0.607716732248148,0.971231252067271,0.263584928100853,1,2322.0801524611,-0.194485342038844
"BCCIP",0.607979641266054,0.971231252067271,0.26319904154747,1,2322.0801524611,0.132310399471473
"SPG21",0.608153908702311,0.971231252067271,0.262943456071431,1,2322.0801524611,0.0726776714464977
"TOR1AIP2",0.608172666065964,0.971231252067271,0.262915955347194,1,2322.0801524611,0.0695258933176153
"AKNAD1",0.608525024873093,0.971231252067271,0.262399689155392,1,2322.0801524611,-0.205167163864504
"CNOT11",0.608529738990764,0.971231252067271,0.262392786505464,1,2322.0801524611,0.134713888871852
"ZNF682",0.608661477585432,0.971231252067271,0.262199934534208,1,2322.0801524611,0.410450632317314
"PRAG1",0.608665860444805,0.971231252067271,0.262193520009827,1,2322.0801524611,-0.160650076331938
"DYRK2",0.60869856992007,0.971231252067271,0.262145651255573,1,2322.0801524611,0.146405891686157
"ELF4",0.608759478669732,0.971231252067271,0.262056528909011,1,2322.0801524611,-0.134458381463948
"DUSP1",0.608997546890071,0.971231252067271,0.261708368312782,1,2322.0801524611,0.158164652112681
"APEX2",0.609035332742815,0.971231252067271,0.261653135605764,1,2322.0801524611,0.210902117130846
"PNPLA2",0.60909956901325,0.971231252067271,0.261559256413057,1,2322.0801524611,0.131624087151556
"RNPEP",0.609137632221523,0.971231252067271,0.261503638315403,1,2322.0801524611,-0.0809769484350326
"TK2",0.609176111069264,0.971231252067271,0.261447420467267,1,2322.0801524611,0.109678628311263
"CALHM2",0.60918627379286,0.971231252067271,0.26143257393435,1,2322.0801524611,-0.180191939080277
"SFT2D1",0.609313875367867,0.971231252067271,0.261246208430594,1,2322.0801524611,-0.0804099185556467
"ZNF440",0.609320169581732,0.971231252067271,0.261237017732547,1,2322.0801524611,0.175352605590833
"ZCWPW1",0.609391971087793,0.971231252067271,0.261132188893034,1,2322.0801524611,0.206486752827623
"SGMS2",0.609401431830879,0.971231252067271,0.261118378365534,1,2322.0801524611,-0.195015706347633
"CLPTM1",0.609429368558015,0.971231252067271,0.261077599802686,1,2322.0801524611,-0.0915073657150525
"CD68",0.609449862029206,0.971231252067271,0.261047688533523,1,2322.0801524611,0.0367852023505388
"C4orf47",0.609479764895757,0.971231252067271,0.26100404764767,1,2322.0801524611,-0.525198761797064
"RPL13",0.609560393394961,0.971231252067271,0.260886399608725,1,2322.0801524611,0.0317851847824585
"HERC5",0.609561494537201,0.971231252067271,0.260884793122651,1,2322.0801524611,-0.0705621384126279
"NFATC2IP",0.609671702002648,0.971231252067271,0.260724040029814,1,2322.0801524611,-0.096316272732558
"RPL35",0.60978007597258,0.971231252067271,0.260566022256136,1,2322.0801524611,-0.0394404203888206
"SMAD6",0.60985329976995,0.971231252067271,0.260459290380519,1,2322.0801524611,-0.410055270438755
"TCTN3",0.609862825627515,0.971231252067271,0.260445407403464,1,2322.0801524611,0.182137958831273
"SVBP",0.610024832328091,0.971231252067271,0.260209370376926,1,2322.0801524611,-0.123193906831217
"SYNE1",0.610101108478183,0.971231252067271,0.260098285890432,1,2322.0801524611,-0.123111708267261
"CTC1",0.610149817501268,0.971231252067271,0.260027364322486,1,2322.0801524611,-0.203129553981312
"ROBO1",0.610360820991216,0.971231252067271,0.259720278617809,1,2322.0801524611,0.453907875000205
"SRP68",0.610557090029505,0.971231252067271,0.259434841982861,1,2322.0801524611,-0.138579721732332
"APPBP2",0.610698722344632,0.971231252067271,0.259228987023843,1,2322.0801524611,-0.0760267719688167
"TCN2",0.610713365109282,0.971231252067271,0.259207710420852,1,2322.0801524611,0.101485416533219
"BCR",0.610798722939249,0.971231252067271,0.259083703498168,1,2322.0801524611,-0.195104922444572
"RPL34",0.610807918849702,0.971231252067271,0.259070346009198,1,2322.0801524611,0.0418479370049032
"KCTD17",0.610831373834858,0.971231252067271,0.259036278512194,1,2322.0801524611,0.205819358157611
"SLAMF8",0.61087804520861,0.971231252067271,0.258968498460494,1,2322.0801524611,0.0829830834814668
"ATP2A2",0.61097356635569,0.971231252067271,0.258829809515711,1,2322.0801524611,-0.0651772507442982
"TOMM40L",0.61127947352941,0.971231252067271,0.258385971767206,1,2322.0801524611,-0.278460298764241
"PUDP",0.611341500798972,0.971231252067271,0.258296035450473,1,2322.0801524611,0.120709890704829
"MROH7",0.611517928677486,0.971231252067271,0.258040331886908,1,2322.0801524611,0.131928167986826
"ABHD11",0.611615792199616,0.971231252067271,0.257898563293604,1,2322.0801524611,0.219386989285054
"PRSS27",0.611638003518332,0.971231252067271,0.257866394007249,1,2322.0801524611,0.630904869835221
"DUOX1",0.611785888837397,0.971231252067271,0.257652271822118,1,2322.0801524611,-0.423845714470589
"ACOX2",0.61179060593892,0.971231252067271,0.257645443802618,1,2322.0801524611,0.47466334894999
"ZNF480",0.611994593492429,0.971231252067271,0.25735028001034,1,2322.0801524611,-0.195079394216867
"C12orf40",0.612049804554102,0.971231252067271,0.257270427859601,1,2322.0801524611,-0.520911917379163
"GNG10",0.612052780727616,0.971231252067271,0.25726612384124,1,2322.0801524611,-0.0676479746711585
"HECA",0.612098125962742,0.971231252067271,0.257200553046859,1,2322.0801524611,-0.0873350309036486
"TMEM225B",0.612112744271102,0.971231252067271,0.257179416701874,1,2322.0801524611,0.5970633966218
"UBALD2",0.612187336818108,0.971231252067271,0.257071581701499,1,2322.0801524611,0.122321457433816
"ZNF71",0.612215553895347,0.971231252067271,0.257030796986628,1,2322.0801524611,-0.299098999577384
"LRRFIP2",0.612321706918268,0.971231252067271,0.256877400772688,1,2322.0801524611,0.0632290870351288
"NAGPA",0.612364316657075,0.971231252067271,0.256815843841566,1,2322.0801524611,-0.152553333547927
"STK11IP",0.612428408886812,0.971231252067271,0.256723269301311,1,2322.0801524611,-0.240430140560571
"C19orf54",0.612493188204085,0.971231252067271,0.256629723646081,1,2322.0801524611,-0.284420181485037
"NEB",0.612562770774341,0.971231252067271,0.256529265635789,1,2322.0801524611,0.278592937406782
"USB1",0.612571714409787,0.971231252067271,0.256516355289078,1,2322.0801524611,0.126306049690398
"EYA3",0.612692274944199,0.971231252067271,0.256342363179517,1,2322.0801524611,-0.0763405099535457
"MDC1",0.612707208514208,0.971231252067271,0.256320816319328,1,2322.0801524611,0.208575382234901
"R3HCC1",0.612759710629514,0.971231252067271,0.256245072818855,1,2322.0801524611,0.165731031593081
"CR1L",0.612787690135085,0.971231252067271,0.256204713223318,1,2322.0801524611,0.309521040837668
"DLEU7",0.613013255167642,0.971231252067271,0.255879488281658,1,2322.0801524611,0.194235822374262
"STRN4",0.613107407085186,0.971231252067271,0.255743814580607,1,2322.0801524611,0.136900038224121
"CCDC32",0.613176829638936,0.971231252067271,0.255643805038352,1,2322.0801524611,0.112643329135432
"NF2",0.613180631595914,0.971231252067271,0.255638328680723,1,2322.0801524611,0.113140071742172
"RAPH1",0.613215146692197,0.971231252067271,0.255588616334837,1,2322.0801524611,0.0801801573392145
"TSNAX",0.613222975958168,0.971231252067271,0.255577340630348,1,2322.0801524611,-0.0882985215719109
"CCL28",0.61334149489008,0.971231252067271,0.255406687875701,1,2322.0801524611,-0.516905566070737
"CDK5R1",0.613405053878356,0.971231252067271,0.255315200186879,1,2322.0801524611,0.620374101664789
"TYROBP",0.613415083174034,0.971231252067271,0.255300765759039,1,2322.0801524611,0.0257398396076057
"TIMM13",0.61365418401037,0.971231252067271,0.254956797150928,1,2322.0801524611,-0.100698361824179
"RPL37",0.613735425398497,0.971231252067271,0.254839990155496,1,2322.0801524611,0.0382632946855802
"FAM161B",0.613757096389116,0.971231252067271,0.254808837778996,1,2322.0801524611,0.364546539409798
"METTL27",0.613883572138877,0.971231252067271,0.254627074640632,1,2322.0801524611,-0.717406850362364
"ORAI3",0.613990933014003,0.971231252067271,0.254472846067776,1,2322.0801524611,0.112915351497124
"PXK",0.614140120223347,0.971231252067271,0.254258629451499,1,2322.0801524611,0.122831988543747
"SLC9B1",0.614372034796915,0.971231252067271,0.253925849943746,1,2322.0801524611,-0.241558987234027
"PCNP",0.614431861158535,0.971231252067271,0.253840048073,1,2322.0801524611,0.0709982816531196
"KCNJ14",0.614524200252317,0.971231252067271,0.253707652720569,1,2322.0801524611,-0.504384028239382
"SEPHS1",0.614682949469882,0.971231252067271,0.253480140048337,1,2322.0801524611,-0.17045743989681
"USP4",0.614932782382642,0.971231252067271,0.25312234912019,1,2322.0801524611,-0.0668980164137283
"PPP2R2B",0.614961204431212,0.971231252067271,0.253081665373877,1,2322.0801524611,0.836585527480166
"APBA1",0.615041200233534,0.971231252067271,0.252967180178408,1,2322.0801524611,0.135567705245461
"ZNF136",0.615072793017574,0.971231252067271,0.252921975419743,1,2322.0801524611,-0.145763571756944
"C8orf33",0.615078459112072,0.971231252067271,0.252913868583596,1,2322.0801524611,-0.173061309450986
"BANF1",0.615200976298559,0.971231252067271,0.252738615387467,1,2322.0801524611,-0.0929959690994932
"PAGR1",0.615201451790794,0.971231252067271,0.252737935373715,1,2322.0801524611,0.118897615310496
"DPP9",0.61529498867294,0.971231252067271,0.252604188144108,1,2322.0801524611,0.0982287033533509
"ICMT",0.615450781459829,0.971231252067271,0.252381520390809,1,2322.0801524611,0.148697943313565
"DYNLRB1",0.615452168325805,0.971231252067271,0.252379538756712,1,2322.0801524611,-0.0665406956349549
"NOTCH2",0.615461152180834,0.971231252067271,0.25236670234248,1,2322.0801524611,-0.0645683191271558
"RAB32",0.615553325643818,0.971231252067271,0.252235025618574,1,2322.0801524611,-0.0765639675515737
"SLC25A32",0.615621972712807,0.971231252067271,0.252136986074478,1,2322.0801524611,-0.184750512301114
"ADGRB1",0.615647870630919,0.971231252067271,0.252100005697228,1,2322.0801524611,-0.541369881569999
"PELO",0.61565452918,0.971231252067271,0.252090498313563,1,2322.0801524611,0.209354749593138
"GPC2",0.615710048169762,0.971231252067271,0.252011234476725,1,2322.0801524611,0.834680704037719
"ANKHD1",0.615724863740399,0.971231252067271,0.25199008509106,1,2322.0801524611,0.0517157851715746
"CHCHD4",0.61580159435553,0.971231252067271,0.251880569095672,1,2322.0801524611,-0.29750487929083
"RABL2B",0.615859216958584,0.971231252067271,0.251798345156828,1,2322.0801524611,-0.205505707686034
"WRAP53",0.615910744126998,0.971231252067271,0.251724833262241,1,2322.0801524611,0.311410019915087
"RPGRIP1L",0.615918945399458,0.971231252067271,0.25171313405122,1,2322.0801524611,-0.539167794366185
"CDKN1C",0.61598735908556,0.971231252067271,0.251615554388252,1,2322.0801524611,-0.14806664424506
"TOMM6",0.616012767733201,0.971231252067271,0.251579319610308,1,2322.0801524611,0.0717364575266068
"RNF145",0.616092490209277,0.971231252067271,0.251465650136469,1,2322.0801524611,-0.063152777541064
"BLOC1S1",0.616130063962009,0.971231252067271,0.251412088075008,1,2322.0801524611,0.0551645648296352
"FAM90A1",0.616392482526104,0.971231252067271,0.251038204701463,1,2322.0801524611,-0.733275051536065
"KIF20B",0.616534002166919,0.971231252067271,0.250836717694036,1,2322.0801524611,-0.168953628857899
"PNPT1",0.616722140222947,0.971231252067271,0.25056901489326,1,2322.0801524611,-0.0818859853035772
"RASGEF1B",0.616750167476641,0.971231252067271,0.250529150039118,1,2322.0801524611,0.099223033802203
"AFF3",0.616945768395616,0.971231252067271,0.250251045460846,1,2322.0801524611,0.481581608765058
"ZDHHC20",0.617023184506492,0.971231252067271,0.25014102889115,1,2322.0801524611,-0.0740011826588745
"NDUFAF2",0.617126350056213,0.971231252067271,0.249994466613656,1,2322.0801524611,0.124831880458472
"MEF2C",0.61719406120137,0.971231252067271,0.249898301866056,1,2322.0801524611,0.0523738864446262
"STIL",0.617200657551556,0.971231252067271,0.249888934831233,1,2322.0801524611,0.366321190440997
"KPNB1",0.617200897342915,0.971231252067271,0.249888594323729,1,2322.0801524611,-0.0542054688766698
"PPIP5K1",0.617363129248481,0.971231252067271,0.249658288919546,1,2322.0801524611,0.207392947849733
"BOLA3",0.617462191974914,0.971231252067271,0.249517724115304,1,2322.0801524611,0.14715982815067
"TMCC2",0.617527402783147,0.971231252067271,0.249425220399799,1,2322.0801524611,-0.513651185289533
"COG6",0.617528116565734,0.971231252067271,0.249424207993857,1,2322.0801524611,-0.107514098807321
"C9orf72",0.61758201055414,0.971231252067271,0.249347773933115,1,2322.0801524611,-0.0773994090148522
"CBWD2",0.617670365038746,0.971231252067271,0.249222498630139,1,2322.0801524611,0.11637832002879
"COQ8B",0.617795820714693,0.971231252067271,0.249044686162298,1,2322.0801524611,0.1881664114339
"STK11",0.617801029439276,0.971231252067271,0.249037305378897,1,2322.0801524611,0.108880234781299
"PSMD7",0.617826283625677,0.971231252067271,0.249001522033482,1,2322.0801524611,-0.0738097231890772
"SPATA13",0.618012643844448,0.971231252067271,0.24873756242868,1,2322.0801524611,0.100960511943496
"RGMA",0.618206731962953,0.971231252067271,0.248462842879119,1,2322.0801524611,-0.501620039799473
"BCL2A1",0.618252820853959,0.971231252067271,0.24839763479165,1,2322.0801524611,0.181457317464909
"STUB1",0.618287700511702,0.971231252067271,0.248348293000572,1,2322.0801524611,-0.0781020150531871
"SIGLEC15",0.618612701694997,0.971231252067271,0.247888830798083,1,2322.0801524611,0.253069636390926
"YTHDC2",0.618664374862366,0.971231252067271,0.247815828080207,1,2322.0801524611,-0.0892107130334307
"SIN3B",0.61875845500356,0.971231252067271,0.247682948167064,1,2322.0801524611,-0.12144010430331
"NUDT15",0.618768167739995,0.971231252067271,0.247669232314493,1,2322.0801524611,-0.302907763364049
"SLC41A2",0.618938287537555,0.971231252067271,0.247429074261184,1,2322.0801524611,-0.0914134965128442
"SCPEP1",0.619074875164386,0.971231252067271,0.247236358733147,1,2322.0801524611,-0.0641699756253823
"GADD45G",0.619303248549356,0.971231252067271,0.246914349112586,1,2322.0801524611,-0.199415320054642
"CALCRL",0.61932116356648,0.971231252067271,0.246889099760056,1,2322.0801524611,-0.170838102005052
"DNASE1",0.619541141920158,0.971231252067271,0.246579194385978,1,2322.0801524611,0.137302360535745
"SNX3",0.619582420158159,0.971231252067271,0.246521068664862,1,2322.0801524611,0.0475922586531269
"BCAR1",0.619643022396993,0.971231252067271,0.246435747434013,1,2322.0801524611,-0.526463522265565
"SYNRG",0.619646642786916,0.971231252067271,0.246430650909236,1,2322.0801524611,-0.0673840120795448
"AKT1S1",0.619718623999712,0.971231252067271,0.246329334566703,1,2322.0801524611,-0.176828773272795
"TMC6",0.619781705453755,0.971231252067271,0.246240566325886,1,2322.0801524611,-0.0793815049067587
"L3MBTL3",0.619940206247127,0.971231252067271,0.246017611936797,1,2322.0801524611,-0.135034812569774
"TAZ",0.620011472559934,0.971231252067271,0.24591740652259,1,2322.0801524611,0.130866927789671
"ZNF100",0.620036172751104,0.971231252067271,0.245882682263174,1,2322.0801524611,-0.129095351653063
"RPS20",0.620211281531809,0.971231252067271,0.245636596740679,1,2322.0801524611,-0.0457448426009184
"RTN1",0.620220526137648,0.971231252067271,0.245623609289373,1,2322.0801524611,0.109642793301815
"LYNX1",0.620372377237227,0.971231252067271,0.245410339737958,1,2322.0801524611,-0.35979058191447
"C19orf57",0.620390243725766,0.971231252067271,0.245385254466095,1,2322.0801524611,0.823353033381738
"FAM193B",0.620617168809713,0.971231252067271,0.24506678139609,1,2322.0801524611,0.107150554879982
"ATP5MC2",0.620645453289519,0.971231252067271,0.245027104206273,1,2322.0801524611,-0.0518968641835083
"MAZ",0.620650023127391,0.971231252067271,0.245020694057994,1,2322.0801524611,-0.11455080130781
"RABGAP1",0.620650283265608,0.971231252067271,0.245020329163168,1,2322.0801524611,-0.0568648725350932
"DKK2",0.620779700723205,0.971231252067271,0.244838837763525,1,2322.0801524611,-0.98349395234101
"CCDC151",0.620797503798265,0.971231252067271,0.24481387778203,1,2322.0801524611,-0.49278043591523
"AMZ1",0.620830825552734,0.971231252067271,0.244767164807345,1,2322.0801524611,-0.16476856324746
"ZFYVE1",0.620882856766113,0.971231252067271,0.244694234582897,1,2322.0801524611,-0.127056347186165
"BRI3BP",0.62090425439262,0.971231252067271,0.24466424624759,1,2322.0801524611,-0.131991768999311
"DMTF1",0.621013781915101,0.971231252067271,0.24451078148627,1,2322.0801524611,-0.0871947016786073
"COTL1",0.621020071690784,0.971231252067271,0.244501970370732,1,2322.0801524611,0.0483857367382328
"ARHGAP26",0.621033471073025,0.971231252067271,0.244483200327549,1,2322.0801524611,-0.0423520600859573
"RASSF3",0.621072333744123,0.971231252067271,0.244428766022797,1,2322.0801524611,0.0602582382863199
"CCDC47",0.621090388222806,0.971231252067271,0.244403479977113,1,2322.0801524611,0.0700457657996155
"ARHGAP33",0.621091907302471,0.971231252067271,0.244401352517324,1,2322.0801524611,0.593346170928558
"SEZ6L2",0.621107803376663,0.971231252067271,0.244379090874649,1,2322.0801524611,0.165664233057851
"GTF3C4",0.621312535330704,0.971231252067271,0.244092486952503,1,2322.0801524611,0.201211129211793
"EIF3C",0.621318505672682,0.971231252067271,0.244084132220357,1,2322.0801524611,0.292005719346454
"BRPF1",0.62133007575406,0.971231252067271,0.24406794187352,1,2322.0801524611,0.170394148298344
"CCDC88B",0.62149116393942,0.971231252067271,0.243842595947432,1,2322.0801524611,0.210524270742132
"STRBP",0.621543508417353,0.971231252067271,0.243769399235322,1,2322.0801524611,-0.146479173255001
"MOB1B",0.621566412517494,0.971231252067271,0.243737375230293,1,2322.0801524611,0.0674995049859462
"RAB4A",0.621708270698492,0.971231252067271,0.243539090548369,1,2322.0801524611,0.0815664598031334
"GFM1",0.621996365154943,0.971231252067271,0.243136710381064,1,2322.0801524611,-0.140645864979719
"RAC1",0.622056213859904,0.971231252067271,0.24305317186206,1,2322.0801524611,-0.0379907430471184
"MLLT6",0.622114674589223,0.971231252067271,0.242971587945877,1,2322.0801524611,0.0958943112204097
"MYO1F",0.622175960024294,0.971231252067271,0.242886080333711,1,2322.0801524611,-0.0443984716738485
"SMARCA4",0.622197701510734,0.971231252067271,0.242855750335775,1,2322.0801524611,0.0910229880927217
"ENOX1",0.622211316000885,0.971231252067271,0.242836758929551,1,2322.0801524611,-0.895363393857494
"TUFM",0.622325324287355,0.971231252067271,0.242677760355376,1,2322.0801524611,0.0865961796002278
"FSIP2",0.622467920147543,0.971231252067271,0.242478983968221,1,2322.0801524611,0.817822347120352
"SRSF8",0.62273429056415,0.971231252067271,0.242107938818142,1,2322.0801524611,-0.208691911877774
"PRPS2",0.622760587747059,0.971231252067271,0.242071326855785,1,2322.0801524611,-0.170943096010043
"KDM1A",0.62279385003997,0.971231252067271,0.242025022721569,1,2322.0801524611,-0.0954713443179189
"KLHDC2",0.622838934001891,0.971231252067271,0.241962270531148,1,2322.0801524611,-0.133233190143402
"DOCK1",0.62287592691599,0.971231252067271,0.24191078778627,1,2322.0801524611,-0.0849323409045887
"BFAR",0.623017406111516,0.971231252067271,0.241713955069202,1,2322.0801524611,0.0992562491925249
"EXT1",0.623091324934118,0.971231252067271,0.241611155182774,1,2322.0801524611,0.14616594840527
"TSPAN31",0.623113412619571,0.971231252067271,0.24158044281408,1,2322.0801524611,-0.143322495025783
"RANBP3",0.623170892907123,0.971231252067271,0.241500529287187,1,2322.0801524611,-0.126583872402441
"JPH1",0.623200799924061,0.971231252067271,0.241458956738161,1,2322.0801524611,0.593213567247866
"INF2",0.623211463322179,0.971231252067271,0.241444135049053,1,2322.0801524611,0.116500587264751
"SUCLG2",0.623213809398358,0.971231252067271,0.241440874174511,1,2322.0801524611,0.063863976465437
"RPS10-NUDT3",0.62335286001312,0.971231252067271,0.241247652798718,1,2322.0801524611,0.505208008119221
"CEBPB",0.62336347026742,0.971231252067271,0.241232912988298,1,2322.0801524611,0.055644940685515
"SLC4A2",0.623398664215997,0.971231252067271,0.241184025407071,1,2322.0801524611,-0.133476877330558
"SLC25A1",0.623456189505742,0.971231252067271,0.241104130810785,1,2322.0801524611,-0.167697974745771
"SDC4",0.62346560586828,0.971231252067271,0.241091054362423,1,2322.0801524611,0.151373516596182
"SSRP1",0.623524960303856,0.971231252067271,0.241008639330402,1,2322.0801524611,-0.155727793796805
"ZNF610",0.623560367451824,0.971231252067271,0.240959483997733,1,2322.0801524611,-0.421696888768761
"STK25",0.623649142543714,0.971231252067271,0.240836265921528,1,2322.0801524611,-0.126518691183358
"MFSD8",0.623797306093919,0.971231252067271,0.240630704922045,1,2322.0801524611,-0.139286779379558
"NDUFB9",0.623891010685684,0.971231252067271,0.240500756080034,1,2322.0801524611,-0.0694313764211662
"ZSCAN30",0.62394400396211,0.971231252067271,0.240427284666743,1,2322.0801524611,0.161531055848081
"ARRB2",0.624013288315857,0.971231252067271,0.240331247833223,1,2322.0801524611,0.0483808457386533
"DHX16",0.624080980881135,0.971231252067271,0.240237440400515,1,2322.0801524611,0.140076121307627
"KLC1",0.624388768392905,0.971231252067271,0.239811199001208,1,2322.0801524611,0.069508597626733
"ATP6V0E1",0.624399266066348,0.971231252067271,0.23979666951022,1,2322.0801524611,-0.0309238599288128
"RPN2",0.624414740309303,0.971231252067271,0.239775253105138,1,2322.0801524611,-0.0601859123921628
"TTC5",0.624494419453067,0.971231252067271,0.239664995669758,1,2322.0801524611,-0.186936889022964
"ARHGDIB",0.624599127145535,0.971231252067271,0.239520152327552,1,2322.0801524611,0.0516663590461553
"EPC1",0.624613233146218,0.971231252067271,0.239500643484527,1,2322.0801524611,-0.0575600015111576
"CAVIN4",0.624628415799375,0.971231252067271,0.239479646712994,1,2322.0801524611,0.871381155808281
"PXDC1",0.624634161901703,0.971231252067271,0.239471700468153,1,2322.0801524611,0.131492864306993
"IFT46",0.624741151256503,0.971231252067271,0.239323775481224,1,2322.0801524611,-0.270754463262161
"TNIK",0.624989402073983,0.971231252067271,0.238980758563194,1,2322.0801524611,0.0745470914608388
"KIAA1614",0.625007616037828,0.971231252067271,0.238955603688559,1,2322.0801524611,0.811570458123418
"ADNP2",0.62501364395739,0.971231252067271,0.238947279032723,1,2322.0801524611,0.134590113169606
"GHRL",0.625241444090353,0.971231252067271,0.238632814977765,1,2322.0801524611,0.594561370205202
"GPAT2",0.625321973241282,0.971231252067271,0.238521710803474,1,2322.0801524611,1.0648478370532
"SNRPA",0.625392271292065,0.971231252067271,0.238424748431099,1,2322.0801524611,-0.145865548775821
"RPS2",0.625393619857155,0.971231252067271,0.238422888588737,1,2322.0801524611,-0.0370646501327391
"C1orf54",0.625430393146195,0.971231252067271,0.238372177019955,1,2322.0801524611,-0.0770204781738067
"YIPF1",0.625468881342957,0.971231252067271,0.238319107691409,1,2322.0801524611,-0.146183480623579
"ZBTB46",0.625495178915319,0.971231252067271,0.238282851574207,1,2322.0801524611,-0.121872462574547
"PLXDC2",0.625525628561211,0.971231252067271,0.238240875314706,1,2322.0801524611,0.0371591748337939
"CEP85L",0.625614717952635,0.971231252067271,0.238118087720874,1,2322.0801524611,0.0784888058031612
"COP1",0.625881072987694,0.971231252067271,0.237751217156346,1,2322.0801524611,0.0421765629073177
"ISOC2",0.625924941249709,0.971231252067271,0.237690827721562,1,2322.0801524611,-0.150860688071463
"PALD1",0.625943071576664,0.971231252067271,0.237665872127025,1,2322.0801524611,0.599921542770628
"CC2D1A",0.625960940698148,0.971231252067271,0.237641277657003,1,2322.0801524611,-0.146938894129188
"HCST",0.626062325361838,0.971231252067271,0.237501764965688,1,2322.0801524611,0.0499345222435703
"PKN1",0.626067285416176,0.971231252067271,0.237494940869972,1,2322.0801524611,-0.0830670023610175
"GIGYF2",0.626082521673146,0.971231252067271,0.237473979423729,1,2322.0801524611,0.0576923740679485
"FASTKD5",0.626254379360732,0.971231252067271,0.237237623613227,1,2322.0801524611,-0.238561081621986
"UMAD1",0.626302163053036,0.971231252067271,0.237171932590257,1,2322.0801524611,0.0721868579290624
"SLC9A6",0.626309984154109,0.971231252067271,0.237161181539183,1,2322.0801524611,0.111649839118567
"TLK2",0.626450517290091,0.971231252067271,0.236968053088961,1,2322.0801524611,-0.0643669067627956
"LUC7L3",0.626456955381113,0.971231252067271,0.236959207837525,1,2322.0801524611,-0.0517338893022803
